"ENSEMBL","SYMBOL","GENENAME","REFSEQ","ENTREZID","STRING_id","GOSLIM_IDS","RR9_TMS_FLT_F1","RR9_TMS_FLT_F6","RR9_TMS_FLT_F7","RR9_TMS_FLT_F3","RR9_TMS_FLT_F5","RR9_TMS_FLT_F2","RR9_TMS_FLT_F8","RR9_TMS_FLT_F4","RR9_TMS_FLT_F10","RR9_TMS_FLT_F9","RR9_TMS_GC_G4","RR9_TMS_GC_G10","RR9_TMS_GC_G1","RR9_TMS_GC_G7","RR9_TMS_GC_G6","RR9_TMS_GC_G9","RR9_TMS_GC_G8","RR9_TMS_GC_G3","RR9_TMS_GC_G2","RR9_TMS_GC_G5","Log2fc_(Ground Control)v(Space Flight)","Stat_(Ground Control)v(Space Flight)","P.value_(Ground Control)v(Space Flight)","Adj.p.value_(Ground Control)v(Space Flight)","Log2fc_(Space Flight)v(Ground Control)","Stat_(Space Flight)v(Ground Control)","P.value_(Space Flight)v(Ground Control)","Adj.p.value_(Space Flight)v(Ground Control)","All.mean","All.stdev","LRT.p.value","Group.Mean_(Ground Control)","Group.Stdev_(Ground Control)","Group.Mean_(Space Flight)","Group.Stdev_(Space Flight)"
"ENSMUSG00000000167","Pih1d2","PIH1 domain containing 2","NM_028300|NP_082576|XM_006510627|XP_006510690","72614","10090.ENSMUSP00000000171","GO:0006725|GO:0022607|GO:0046483|GO:0044085|GO:0016070|GO:0043170|GO:0006364|GO:0006396|GO:0065003|GO:0010467|GO:0044237|GO:0016043|GO:0034641|GO:0009987|GO:0006139|GO:0044238|GO:0071840|GO:0022618|GO:0034660|GO:0090304|GO:1901360|GO:0034470|GO:0043933|GO:0006807|GO:0016072|GO:0022613|GO:0042254|GO:0071826|GO:0008152|GO:0071704|GO:0005737|GO:1990904|GO:0110165|GO:0032991|GO:0005622",12.1948539300551,1,13.7834027124165,8.04785297229119,24.012588526558,1,1,1,1,1,29.7615984794466,1,11.477965561851,25.287619037762,7.008511751642,1,5.13136329422381,4.33743498427981,4.64973128583099,10.7290348704729,0.689145292477087,0.665257947034166,0.505885522909968,0.780076869677028,-0.689145292477087,-0.665257947034166,0.505885522909968,0.780076869677028,8.22109787034149,8.95690197524234,0.772758020390553,10.0383259265509,9.90104314800831,6.40386981413207,7.99981605312071
"ENSMUSG00000000168","Dlat","dihydrolipoamide S-acetyltransferase","NM_145614|NP_663589","235339","10090.ENSMUSP00000034567",NA,168.986311764499,193.626793916136,520.752709696332,747.564989967974,396.966500337186,247.816220482848,321.257048785776,473.508483972985,426.702097117102,165.498961990666,556.166396136502,150.179291126146,277.67921491932,348.33547565681,337.431112288103,340.373742201338,232.379654117037,141.580211784778,475.252798323969,143.16891961519,-0.290518765315806,-0.980735826665819,0.326723031607691,0.649012392579239,0.290518765315806,0.980735826665819,0.326723031607691,0.649012392579239,333.261346710035,164.018345962743,0.641697529433954,300.254681616919,140.99304677117,366.26801180315,185.72326680156
"ENSMUSG00000000171","Sdhd","succinate dehydrogenase complex, subunit D, integral membrane protein","NM_025848|NP_080124","66925","10090.ENSMUSP00000000175","GO:0009060|GO:0045333|GO:0019646|GO:0006091|GO:0022900|GO:0042773|GO:0044237|GO:0009987|GO:0015980|GO:0006099|GO:0044238|GO:0042775|GO:0022904|GO:0006119|GO:0006121|GO:0008152|GO:0016627|GO:0005488|GO:0003824|GO:0097159|GO:1901363|GO:0046906|GO:0016491|GO:0020037|GO:0031975|GO:0098796|GO:0031966|GO:0098803|GO:0005743|GO:0043231|GO:1902494|GO:1990204|GO:0019866|GO:0031090|GO:0005739|GO:0110165|GO:0043226|GO:0016020|GO:0031967|GO:0043229|GO:0005622|GO:0005737|GO:0070469|GO:0032991|GO:0005740|GO:0005746|GO:0098800|GO:0043227|GO:0098798",910.131591177252,422.554473746912,982.081988545989,1544.26528993087,935.245855938331,416.682950336342,683.459037453405,787.843028697812,895.742280506464,419.143130234025,990.585150975363,498.244372532063,307.299380646766,1088.84739150869,504.069321795897,1066.03247733084,410.612116596413,386.016953594051,850.726921237525,524.403935702899,-0.273541597981286,-1.02845417633563,0.303736235466345,0.626908390674183,0.273541597981286,1.02845417633563,0.303736235466345,0.626908390674183,731.199382424395,323.92536602165,0.618358514646225,662.68380219205,302.744489905536,799.71496265674,345.583159647568
"ENSMUSG00000000183","Fgf6","fibroblast growth factor 6","NM_010204|NP_034334","14177","10090.ENSMUSP00000000187","GO:0010628|GO:0051173|GO:0008543|GO:0031399|GO:0007165|GO:0019220|GO:0051246|GO:0040012|GO:0051171|GO:0070848|GO:0048513|GO:0031325|GO:0032502|GO:0008284|GO:0031401|GO:0071774|GO:0050789|GO:0051174|GO:0030154|GO:0009719|GO:0030334|GO:0009893|GO:0009653|GO:0010468|GO:0048518|GO:0023052|GO:0007169|GO:0001934|GO:0048869|GO:0042327|GO:0051716|GO:0071495|GO:2000145|GO:0042127|GO:0010562|GO:0007154|GO:0009987|GO:0010604|GO:0048522|GO:0080090|GO:0050896|GO:0051247|GO:0007167|GO:0045937|GO:0060255|GO:0001932|GO:0071363|GO:0050794|GO:0007166|GO:0048856|GO:0065007|GO:0009887|GO:0044344|GO:0042325|GO:0019222|GO:0031323|GO:0140677|GO:0098772|GO:0005488|GO:0008083|GO:0030545|GO:0030546|GO:0048018|GO:0070851|GO:0005515|GO:0005102|GO:0005104|GO:0005737|GO:0005615|GO:0110165|GO:0005576|GO:0005622",1,1,14.6606593872325,1,1,1,1,1,1,2.58073184004459,1,1,1,26.3794550739754,30.0963389190468,1,1,1,1,1,3.6318978841813,1.54069405721435,0.123391263851147,NA,-3.6318978841813,-1.54069405721435,0.123391263851147,NA,4.48585926101497,8.69604178146893,NA,6.44757939930222,11.5178724174744,2.52413912272771,4.29317711141532
"ENSMUSG00000000184","Ccnd2","cyclin D2","NM_009829|NP_033959|XM_006505459|XM_006505460|XM_036165785|XM_036165786|XM_036165787|XM_036165788|XM_036165789|XP_006505522|XP_006505523|XP_036021678|XP_036021679|XP_036021680|XP_036021681|XP_036021682","12444","10090.ENSMUSP00000000188","GO:0045859|GO:0031399|GO:0019220|GO:0051246|GO:0044772|GO:0051171|GO:0022402|GO:0050790|GO:0009987|GO:0044770|GO:1903047|GO:0050789|GO:0051174|GO:0080090|GO:0000278|GO:0060255|GO:0065009|GO:0001932|GO:0050794|GO:0071900|GO:0065007|GO:0007049|GO:0051726|GO:0051338|GO:0042325|GO:0019222|GO:0000079|GO:0043549|GO:0031323|GO:0019887|GO:0030234|GO:0098772|GO:0019207|GO:0005737|GO:0000307|GO:0032991|GO:0005634|GO:0043231|GO:1902494|GO:1990234|GO:1902554|GO:0043227|GO:1902911|GO:0110165|GO:0043226|GO:0043229|GO:0061695|GO:0005622",309.882460654785,372.374978645095,564.546887391982,803.176769486057,433.816589730579,821.335863635181,473.416114893238,440.228646598865,547.115719732576,1099.51356476499,564.783435356587,364.849531587497,508.550223323744,597.867200494283,511.641281720696,384.350325271203,340.046489532702,531.266364967752,604.041329565169,957.899661666042,-0.12715556546672,-0.561703019430948,0.574318376784264,0.818508327398175,0.12715556546672,0.561703019430948,0.574318376784264,0.818508327398175,561.535171950951,210.140285156402,0.810283563809739,536.529584348567,176.175199647981,586.540759553335,246.570916664018
"ENSMUSG00000000194","Gpr107","G protein-coupled receptor 107","NM_178760|NP_848875|XR_001782976","277463","10090.ENSMUSP00000056739","GO:0051179|GO:0051234|GO:0072583|GO:0006810|GO:0006897|GO:0016192|GO:0006898|GO:0098657|GO:0005515|GO:0030276|GO:0005488|GO:0005737|GO:0030136|GO:0043231|GO:0012505|GO:0097708|GO:0005794|GO:0043227|GO:0031410|GO:0110165|GO:0043226|GO:0016020|GO:0030135|GO:0031982|GO:0043229|GO:0005622",57.4256889275702,154.337445923879,127.068841952108,81.1618490552516,129.298602361127,121.782785713113,83.480522583891,186.967190107264,121.618410316966,118.92181942446,145.317616700569,124.019266396285,108.185195567141,112.369098974707,128.930813962244,103.092212031141,180.21105972787,97.1377925412511,64.4115618111194,121.217711421839,0.00907935089363573,0.040559424869405,0.967647131783778,0.989948505628883,-0.00907935089363573,-0.040559424869405,0.967647131783778,0.989948505628883,118.34777427499,33.2219629824453,0.972034955018304,118.489232913417,30.6183941754711,118.206315636563,37.3162206253586
"ENSMUSG00000000197","Nalcn","sodium leak channel, non-selective","NM_177393|NM_177754|NP_796367|XM_011245094|XM_017316066|XM_030247866|XM_036158681|XM_036158682|XM_036158683|XM_036158684|XM_036158685|XM_036158686|XP_011243396|XP_017171555|XP_030103726|XP_036014574|XP_036014575|XP_036014576|XP_036014577|XP_036014578|XP_036014579","338370","10090.ENSMUSP00000000201","GO:0050789|GO:0010646|GO:0050794|GO:0050804|GO:0010647|GO:0023051|GO:0065007|GO:0099177|GO:0050806|GO:0023056|GO:0048518|GO:0048522|GO:0005261|GO:0022803|GO:0022857|GO:0015075|GO:0015267|GO:0005216|GO:0008324|GO:0005215|GO:0110165|GO:0071944|GO:0016020|GO:0005886",1,31.4116276677542,2.55769520937166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.14022927348622,1,-0.860916096867803,-0.285850082151848,0.774992947738877,NA,0.860916096867803,0.285850082151848,0.774992947738877,NA,2.6554776075306,6.78148218693579,NA,1.11402292734862,0.360572155901549,4.19693228771258,9.57479185294628
"ENSMUSG00000000204","Slfn4","schlafen 4","NM_001302559|NM_011410|NP_001289488|NP_035540|XM_006532659|XM_006532660|XM_006532661|XM_006532663|XM_036156481|XP_006532722|XP_006532723|XP_006532724|XP_006532726|XP_036012374","20558","10090.ENSMUSP00000000208",NA,1,1,10.3561130884935,31.0412885583301,6.80396615481561,65.9393715004475,1,1,2.42986712830369,1,1,1,1,1,1,1,3.04179407363478,1,1,2.00060070141969,-4.77722403152181,-3.12333620064793,0.00178813364553927,0.0270046079262752,4.77722403152181,3.12333620064793,0.00178813364553927,0.0270046079262752,6.73065006027224,15.5448950952265,0.0506122302860868,1.30423947750545,0.686740142192228,12.157060643039,21.076760141205
"ENSMUSG00000000215","Ins2","insulin II","NM_001185083|NM_001185084|NM_008387|NP_001172012|NP_001172013|NP_032413","16334","10090.ENSMUSP00000147425","GO:0050708|GO:1904951|GO:0050714|GO:0051047|GO:0051050|GO:1903530|GO:0042593|GO:0042592|GO:0032879|GO:0048878|GO:0060341|GO:0048522|GO:0050789|GO:0051049|GO:0050794|GO:0051046|GO:0065007|GO:0051222|GO:1903829|GO:0051223|GO:1903532|GO:0048518|GO:0070201|GO:0032880|GO:0033500|GO:0005515|GO:0044877|GO:0005488|GO:0005102|GO:0110165|GO:0005615|GO:0005576",1,1,1,1,1,1,13.2908323726656,33.6944235320851,1,2.75094310977294,1,1,1,5.50522599703765,4.86360874526674,1,1,4.81318341783109,2.76770783255601,5.32747405654736,-1.30555123855483,-0.848732067592231,0.396030398152499,NA,1.30555123855483,0.848732067592231,0.396030398152499,NA,4.25066995318813,7.55100311802856,NA,2.82772000492389,2.06050479592551,5.67361990145236,10.5652915111987
"ENSMUSG00000000216","Scnn1g","sodium channel, nonvoltage-gated 1 gamma","NM_011326|NP_035456|XM_006507477|XP_006507540","20278","10090.ENSMUSP00000000221","GO:0051179|GO:0006814|GO:0030001|GO:0055085|GO:0051234|GO:0034220|GO:0098662|GO:0006810|GO:0006812|GO:0098660|GO:0006811|GO:0009987|GO:0098655|GO:0035725|GO:0005261|GO:0015318|GO:0015081|GO:0022839|GO:0015276|GO:0008324|GO:0005215|GO:0015267|GO:0022803|GO:0022857|GO:0046873|GO:0022836|GO:0005272|GO:1901702|GO:0022890|GO:0005216|GO:0015075|GO:0022834",1,1,1.80355648146262,21.8692300569305,3.58105842919989,1,1,1,6.88723176616685,16.0172243067139,4.86510692596913,8.85791108066389,12.915004835413,1,27.6710874570673,1,7.07167773022188,8.97075564407451,8.23165295799791,5.94269905952462,0.697041551521219,0.706177573175949,0.480077715302176,0.763565164881992,-0.697041551521219,-0.706177573175949,0.480077715302176,0.763565164881992,7.0842098365703,7.50362026592108,0.752242059252758,8.65258956909323,7.6121546653031,5.51583010404738,7.44671170729033
"ENSMUSG00000000223","Drp2","dystrophin related protein 2","NM_001411867|NM_001411868|NM_001411869|NM_001411870|NM_001411871|NM_001411872|NM_010078|NP_001398796|NP_001398797|NP_001398798|NP_001398799|NP_001398800|NP_001398801|NP_034208|XM_011247730|XM_030251218|XM_030251220|XM_036161807|XP_011246032|XP_030107078|XP_030107080|XP_036017700|XR_001782733|XR_003952997","13497","10090.ENSMUSP00000115246","GO:0065007|GO:0099536|GO:0050789|GO:0007154|GO:0009987|GO:0023052|GO:0007267|GO:0071944|GO:0110165|GO:0016020|GO:0005886",2.83672954282706,1,5.38391850721246,3.22958992826954,1,1,1,1,2.88697754537296,1,1,1,1,1,1,1,1.5971360783199,1,2.78009562312304,1,-1.62533735339981,-0.674986529572515,0.499684323208014,NA,1.62533735339981,0.674986529572515,0.499684323208014,NA,1.63572236125625,1.1824712282652,NA,1.23772317014429,0.573506646988367,2.0337215523682,1.50695682744512
"ENSMUSG00000000244","Tspan32","tetraspanin 32","NM_001128080|NM_001128081|NM_001128082|NM_020286|NP_001121552|NP_001121553|NP_001121554|NP_064682|XM_006508619|XM_006508620|XM_006508621|XM_006508622|XM_006508623|XM_006508624|XM_006508625|XP_006508682|XP_006508683|XP_006508684|XP_006508685|XP_006508686|XP_006508687|XP_006508688","27027","10090.ENSMUSP00000009396",NA,980.639647235818,710.233827130796,639.024971207537,327.346995896413,741.477778685105,848.061837333529,849.949617449513,767.006529214351,708.713512895383,852.685442056337,443.57592047431,602.64922439238,423.545397913142,616.689472021754,707.47755359723,706.371990913572,497.361649550433,473.734951554783,253.290172039789,435.927160857352,-0.528665834293451,-2.76304717169165,0.00572644898108898,0.062064384804725,0.528665834293451,2.76304717169165,0.00572644898108898,0.062064384804725,629.288182620976,194.08241322735,0.0622371368429111,516.062349331475,142.168328982229,742.514015910478,175.557331245522
"ENSMUSG00000000247","Lhx2","LIM homeobox protein 2","NM_001290646|NM_001420354|NM_001420355|NM_001420356|NM_001420357|NM_001420359|NM_010710|NP_001277575|NP_001407283|NP_001407284|NP_001407285|NP_001407286|NP_001407288|NP_034840|XM_006497735|XM_006497736|XP_006497798|XP_006497799","16870","10090.ENSMUSP00000000253","GO:0048869|GO:0022008|GO:0006355|GO:0051171|GO:0006357|GO:0032502|GO:0007275|GO:2001141|GO:0007399|GO:0009987|GO:0051252|GO:0050789|GO:0080090|GO:0048731|GO:0030154|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0048856|GO:0065007|GO:0030182|GO:0032501|GO:0010556|GO:0048699|GO:0010468|GO:0019222|GO:0031323|GO:1990837|GO:0000976|GO:0001067|GO:0043565|GO:0003676|GO:0140110|GO:0003700|GO:0000977|GO:0005488|GO:0097159|GO:0003677|GO:0003690|GO:1901363|GO:0000981|GO:0043227|GO:0110165|GO:0043226|GO:0005634|GO:0043231|GO:0043229|GO:0005622",1,1,1,1,1,1,1,1,1,1,1,1,1.98639459275648,1,6.11849902130175,1,1,1,1.84813181615972,1.28984141760129,1.09968610683718,0.367778726406404,0.713038232836147,NA,-1.09968610683718,-0.367778726406404,0.713038232836147,NA,1.36214334239096,1.15513467293836,NA,1.72428668478192,1.58917973709366,1,0
"ENSMUSG00000000248","Clec2g","C-type lectin domain family 2, member g","NM_001168223|NM_001168224|NM_001316752|NM_027562|NP_001161695|NP_001161696|NP_001303681|NP_081838","70809","10090.ENSMUSP00000000254","GO:0009897|GO:0009986|GO:0071944|GO:0110165|GO:0016020|GO:0098552|GO:0005886",1,1,7.24071440395346,11.9340691749206,1,1,1,1,1,1.43846587659799,1,1,9.53335738920907,1,1,1,1,1,7.34983335303476,1,-0.305218804700785,-0.139820375719202,0.888801913941571,NA,0.305218804700785,0.139820375719202,0.888801913941571,NA,2.6248220098858,3.39527750966962,NA,2.48831907422438,3.17958130151126,2.76132494554721,3.7663713996444
"ENSMUSG00000000253","Gmpr","guanosine monophosphate reductase","NM_025508|NP_079784|XM_017315561|XM_017315562|XM_030247352|XP_017171050|XP_017171051|XP_030103212","66355","10090.ENSMUSP00000000260",NA,246.352972943523,169.729685514841,155.628517975137,1054.43120874706,674.071108630538,265.091350492718,377.504614774303,242.431237306775,406.168935235789,165.825995281423,260.994925690612,124.02670656087,51.0701300260072,317.212105654813,399.078090999052,429.78975859022,87.7964734406591,138.174842368684,186.448552101876,145.95875073499,-0.81930867525581,-2.21608450682865,0.02668571511254,0.169637173602667,0.81930867525581,2.21608450682865,0.02668571511254,0.169637173602667,294.889298153494,231.508954800322,0.170979877050327,214.055033616778,131.397262688525,375.72356269021,285.24079392289
"ENSMUSG00000000266","Mid2","midline 2","NM_001358366|NM_001358367|NM_001403366|NM_011845|NP_001345295|NP_001345296|NP_001390295|NP_035975","23947","10090.ENSMUSP00000108617","GO:0051179|GO:0044380|GO:0051641|GO:0070727|GO:0033036|GO:0033365|GO:0009987|GO:0008104|GO:0008092|GO:0008017|GO:0005515|GO:0015631|GO:0005488|GO:0099080|GO:0043232|GO:0043228|GO:0015630|GO:0005856|GO:0110165|GO:0099512|GO:0099081|GO:0043226|GO:0099513|GO:0043229|GO:0005874|GO:0005622",39.6360590676894,1,42.6923385228192,6.09769359591526,1,39.2785160819792,26.431385171496,24.1951864172139,47.5962798619013,10.7304382681465,20.2597864447457,4.94877288548645,37.9453317187414,32.248312598028,18.0580591974936,53.1601450702134,19.2961199225285,15.7192977116847,18.4045104915733,6.16120437825983,-0.122574341734506,-0.219143026560107,0.826538634898736,0.935812678984995,0.122574341734506,0.219143026560107,0.826538634898736,0.935812678984995,23.2429718702958,16.0565838984718,0.929935155275572,22.6201540418755,14.7054601048089,23.8657896987161,18.0875979312086
"ENSMUSG00000000275","Trim25","tripartite motif-containing 25","NM_009546|NP_033572|XM_017314476|XP_017169965","217069","10090.ENSMUSP00000103528",NA,145.703592525842,206.050112482606,271.195191132828,114.442641125476,85.1863165900889,153.083309599367,185.229824922466,64.6747687091467,151.252036389855,234.59187008919,89.5243454337198,71.4123266247689,133.948462321313,121.128300224092,185.146459985207,9.7106376998336,118.390962400777,130.266843976001,107.551071854381,193.241310698819,-0.474892454620915,-1.45227177018305,0.146426053620705,0.443807326354604,0.474892454620915,1.45227177018305,0.146426053620705,0.443807326354604,138.586519239289,62.1109854149979,0.436764765405899,116.032072121891,53.0858663431112,161.140966356687,64.7736838977767
"ENSMUSG00000000276","Dgke","diacylglycerol kinase, epsilon","NM_001362845|NM_019505|NP_001349774|NP_062378|NR_156181|XM_011249151|XM_036156863|XP_011247453|XP_036012756|XR_001780032|XR_004936995|XR_004936996|XR_004936997","56077","10090.ENSMUSP00000103526",NA,457.038128115817,484.791258081704,399.289001549304,222.18230228892,521.146142856742,757.983110764996,697.364229599627,456.763036838618,506.645161266767,282.638640464236,460.098499181696,838.274817250879,586.661107879025,470.466059726905,712.22523065757,382.388155982979,549.03897525907,510.449215034473,297.59745610625,312.285888092848,0.100010642509423,0.451464247370969,0.651654987402365,0.859589575987682,-0.100010642509423,-0.451464247370969,0.651654987402365,0.859589575987682,495.266320849921,163.201965951691,0.850931065703232,511.948540517169,170.152280145832,478.584101182673,163.275716745729
"ENSMUSG00000000278","Scpep1","serine carboxypeptidase 1","NM_029023|NP_083299","74617","10090.ENSMUSP00000000287","GO:0016787|GO:0008238|GO:0008233|GO:0140096|GO:0017171|GO:0003824|GO:0004180",1,32.2280980779064,29.9275183131606,113.464102079524,62.9435390321281,1,54.981565336678,44.9594719894161,12.7740190340232,44.4718731487366,57.6901838167611,27.9406403824055,18.5222917963504,49.1340404049598,57.9776897893492,28.200153624779,17.3469099260192,22.1229692518414,65.2439840420315,42.2428228247012,-0.0486792886797729,-0.0928458539960732,0.926026022092586,0.973932287852054,0.0486792886797729,0.0928458539960732,0.926026022092586,0.973932287852054,39.2085936435386,26.2233055290644,0.963793360098411,38.6421685859198,18.0189090421267,39.7750187011573,33.5609343168986
"ENSMUSG00000000282","Mnt","max binding protein","NM_010813|NP_034943|XM_006532402|XM_006532403|XM_036156377|XP_006532465|XP_006532466|XP_036012270","17428","10090.ENSMUSP00000000291","GO:0006355|GO:0051171|GO:0006357|GO:2001141|GO:0051252|GO:0080090|GO:0050789|GO:0031326|GO:0060255|GO:0050794|GO:0019219|GO:0009889|GO:0065007|GO:0010468|GO:0010556|GO:0019222|GO:0031323|GO:0000987|GO:0001067|GO:0003676|GO:0003700|GO:0000977|GO:0005488|GO:0003690|GO:0000976|GO:1990837|GO:0043565|GO:0140110|GO:0097159|GO:0003677|GO:0000978|GO:1901363|GO:0000981",78.5270763968183,20.3640725309245,56.0802546613852,30.2782509633642,73.1655162076578,6.88878601825144,11.4329894729384,80.2966674040818,101.887552281386,55.592554080089,80.7945659401936,49.5981758677814,53.4660896939602,26.2577177474838,80.8195913927968,10.4350741486258,87.7741848567881,46.2889401447461,37.6320222101477,47.3873859649737,0.0173793669318911,0.0410670118953243,0.967242473101046,0.989718864773629,-0.0173793669318911,-0.0410670118953243,0.967242473101046,0.989718864773629,51.7483733992197,28.303653000867,0.978679840464115,52.0453747967497,24.9399837891001,51.4513720016897,32.6956493393037
"ENSMUSG00000000290","Itgb2","integrin beta 2","NM_008404|NP_032430|NR_157228|NR_157229|XM_006513271|XM_006513272|XM_017313814|XP_006513334|XP_006513335|XP_017169303","16414","10090.ENSMUSP00000000299","GO:0051716|GO:0007165|GO:0033627|GO:0048870|GO:0007155|GO:0007154|GO:0031589|GO:0009987|GO:0050789|GO:0050896|GO:0007160|GO:0050794|GO:0007166|GO:0065007|GO:0007229|GO:0016477|GO:0023052|GO:0001540|GO:0005178|GO:0005488|GO:0033218|GO:0042277|GO:0050839|GO:0005515|GO:0044877|GO:0005102|GO:0043235|GO:0098796|GO:0009986|GO:0032991|GO:0098802|GO:0070161|GO:0098797|GO:0005925|GO:0030054|GO:0030055|GO:0071944|GO:0110165|GO:0016020|GO:0005886",494.808373800614,221.996207643705,359.932675476634,346.522893769809,255.758981777956,594.175634327843,237.794909247212,322.554003650312,307.748836467516,261.494864823069,291.470189845071,250.707629641429,449.767988282998,304.559095440086,404.282314920786,309.187172767385,307.415698328997,441.821822372397,219.904498073534,282.759471844859,-0.0606267774651408,-0.308959322655529,0.757352469787625,0.908423563677554,0.0606267774651408,0.308959322655529,0.757352469787625,0.908423563677554,333.233163125111,98.652403638761,0.90184586152167,326.187588151754,78.835966017848,340.278738098467,119.249900887257
